node,epoch,address,has_performance_summary,signed_base,signed_models,validation_models,weight,confirmation_weight,subgroup_voting_power,model_raw_weight,model_coefficient_weight,expected_weight,expected_weight_reason,inference_count,missed_requests,total_requests,miss_rate,p_value,passes_downtime_test,exclusion_reason,exclusion_block_height,earned_coins,rewarded_coins,burned_coins,claimed,expected_reward_base_units,reward_gap_base_units,classification
http://node2.gonka.ai:8000,269,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,15496,15496,15496,17885,22572,10638,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4453005134968,4453005134968,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,2675,2675,2675,3087,3896,1836,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,768538957304,768538957304,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,12208,12208,41711,13185,15468,9635,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4033155149033,4033155149033,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,3225,3225,3225,10558,3793,2742,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1147785305516,1147785305516,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1830lqug50lse998x2lakk4pj5ypfumz5pasz0y,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4449,0,4449,5739,7243,4449,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,1862325610591,1862325610591,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka18x5f3q6g0r3n7rgslwq66d2hd6tp5mgxwxnmc3,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1211,1211,1211,3548,1274,1151,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,481801928026,481801928026,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,5174,5174,5174,5972,7537,3551,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1486428016006,1486428016006,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka19ghzvgfr065s3fr5awuvs3nhy9fq4n7wrr9kel,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,8755,8755,8755,28668,10300,7441,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,3114759466939,3114759466939,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,782,782,782,2563,920,664,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,277946551007,277946551007,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1c6fwzedfsmpu4jnjekv4cn7mvr7x7fuqd6uqt9,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,9949,0,9949,11483,14492,9949,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,4164593728877,4164593728877,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1cuwejs77gectp3n32wg8q27hlsa4m3hqspf4ww,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1243,1243,1243,3641,1308,1181,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,494359754126,494359754126,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,453,453,453,1327,476,431,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,180414101632,180414101632,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,756,648,3431,1806,648,648,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,271249043754,271249043754,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1dkl4mah5erqggvhqkpc8j3qs5tyuetgdy552cp,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1143,1143,1143,3350,1203,1085,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,454174710607,454174710607,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,129687,125935,139636,378410,135962,120122,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,50282372891770,50282372891770,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,8067,8067,40855,9699,8848,7354,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,3078341771249,3078341771249,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1093,1093,1093,3577,1285,929,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,388874014888,388874014888,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1273,1273,1273,3731,1340,1209,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,506080391819,506080391819,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,68188,68188,136376,79485,93285,49842,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,20863572282109,20863572282109,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,358,358,358,1048,376,340,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,142322029130,142322029130,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17961,17961,17961,52621,18906,17063,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,7142472891329,7142472891329,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1jrgm47v5eg876udmzg6j6glqcsd5x0vk6crpax,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,30955,30955,30955,35727,45090,21251,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,8895545414853,8895545414853,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,4464,4464,8928,8480,5363,3715,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1555077465351,1555077465351,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4742,0,4742,6117,7720,4742,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,1984973712165,1984973712165,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1naxyjmun6kl23htjdujwd6c5z5avgwapsrmfk3,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1280,0,1280,3750,1347,1280,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,535800580255,535800580255,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,590,590,590,1731,621,560,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,234412753861,234412753861,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,23602,14366,87650,23667,29869,11351,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4751462801938,4751462801938,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,45842,45842,45842,52909,66775,31471,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,13173578172831,13173578172831,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1075,1075,1075,5389,1936,596,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,249482145181,249482145181,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,528,528,528,1731,621,448,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,187530203089,187530203089,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,4188,4188,4188,13711,4926,3560,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1490195363835,1490195363835,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,21576,21297,45178,60050,21575,21297,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,8914800748206,8914800748206,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1tl5m3vuqsx333v7095ymwjdc4vdk2wd9r5hqws,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4924,0,4924,5684,7173,4924,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,2061157857170,2061157857170,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1745,1745,1745,5712,2052,1483,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,620775203530,620775203530,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,914,594,914,2680,962,564,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,236087130675,236087130675,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,18787,0,18787,24235,30586,18787,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4165142,0,0,0,,7864129297861,7864129297861,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,561,561,561,1644,590,533,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,223110710372,223110710372,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,735,0,10859,663,238,735,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4165142,0,0,0,,307666739443,307666739443,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,34019,34019,68038,39561,46563,24854,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,10403740329432,10403740329432,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,10124,10124,10124,11685,14747,6950,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,2909229713106,2909229713106,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,836,836,836,2738,983,710,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,297201884360,297201884360,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,11439,4124,175767,5423,4291,4124,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1726282494511,1726282494511,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4924,0,4924,5684,7173,4924,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4153715,0,0,0,,2061157857170,2061157857170,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19509,19146,19509,57155,20535,18189,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,7613809964273,7613809964273,missing_performance_summary
http://node2.gonka.ai:8000,269,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2561,2561,2561,7501,2695,2433,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1018439696689,1018439696689,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,13727,13727,60703,14081,16952,11115,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4403703612994,4403703612994,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,16591,16591,16591,19744,24918,11046,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4376366181659,4376366181659,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,16658,16658,16658,19823,25018,11091,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4394194941226,4394194941226,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu,False,True,,,0,0,0,0,0,0,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,0,0,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,57259,57259,114518,90194,75120,43644,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,17291519611835,17291519611835,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,1284,0,1284,1528,1928,1284,zero_confirmation_uses_full_weight,0,0,0,0.000000000,1.000000000,True,failed_confirmation_poc,4168878,0,0,0,,508713939638,508713939638,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka12pcu9mcrpa4w4sjd9y3dsksnvu495ss6f9r4ra,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,20126,12433,161997,37089,13326,12433,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,4925888170973,4925888170973,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka14tqh62mangwzrma2lgg2dm375rcjzn2ydy8ttm,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1746,1746,1746,5719,2054,1484,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,587952871046,587952871046,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,19891,19891,19891,23670,29873,13244,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,5247202037832,5247202037832,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,2594,2594,2594,3087,3896,1727,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,684228172707,684228172707,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,11365,11365,44419,12340,14401,8969,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,3553469878988,3553469878988,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka17pw6099q758qwzewtrqmqpf5c2lrhr97fwqexu,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,3335,3335,3335,10921,3923,2835,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1123211852707,1123211852707,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,False,True,moonshotai/Kimi-K2.6,moonshotai/Kimi-K2.6,4925,4925,4925,5861,7397,3279,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,1299122280432,1299122280432,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka19ghzvgfr065s3fr5awuvs3nhy9fq4n7wrr9kel,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,7980,7980,7980,26130,9388,6783,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,2687388358699,2687388358699,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1amlmhjym02shahjv8ldmupg4cx0qc66q6f85rj,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,782,782,782,2563,920,664,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,263073252274,263073252274,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1cuwejs77gectp3n32wg8q27hlsa4m3hqspf4ww,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1243,1243,1243,3641,1308,1181,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,467905889963,467905889963,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1d694r00czmq75txghwjcuk07lxvc8d4ekgsha0,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,456,456,456,1337,480,433,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,171552286498,171552286498,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1d7p03cu2y2yt3vytq9wlfm6tlz0lfhlgv9h82p,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,752,627,3346,1806,648,627,confirmation_capped_by_subgroup_voting_power,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,248414049963,248414049963,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1dkl4mah5erqggvhqkpc8j3qs5tyuetgdy552cp,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1143,1124,1143,3350,1203,1067,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,422739699061,422739699061,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1duuaqdx06sx8v2dzggltwwmqyuw8lvjkjq7xll,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,123481,123481,123481,361758,129979,117307,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,46476406633342,46476406633342,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,7764,7764,35297,9824,9024,6679,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,2646184114367,2646184114367,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1098,1098,1098,3595,1291,933,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,369649615017,369649615017,missing_performance_summary
http://node2.gonka.ai:8000,270,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,False,True,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8;moonshotai/Kimi-K2.6,65292,65292,130584,78283,92001,46336,chain_rescaled_confirmation_by_parent_weight,0,0,0,0.000000000,1.000000000,True,,,0,0,0,,18358075628586,18358075628586,missing_performance_summary
