actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
95.647816450,95647816450,gonka1fc9tzt83dgrqswlgay4668cuqjrk7zsqks2vm2,0,0.000000000,264,264,250,confirmation_weight_reduction,95647816450,95.647816450,286969897420690,chain_effective_reward_base_units=95647816450; full_weight_reward_base_units=96734723455; expected_reward_weight=264; expected_reward_base_units=95647816450,362302335.03817198667294554921074193918994840122059,792073,267
1201.394542986,1201394542986,gonka1fkrsesmn2hdj30fhwyam6h4f2e77un36xalhvl,0,0.000000000,3316,3316,250,,1201394542986,1201.394542986,286969897420690,chain_effective_reward_base_units=1201394542986; full_weight_reward_base_units=1201394542986; expected_reward_weight=3316; expected_reward_base_units=1201394542986,362302335.03817198667294554921074193918994840122059,792073,3316
152.166980716,152166980716,gonka1gyk0aahvr3qeju4zx0nplfreej6cy4jjk8svc5,0,0.000000000,420,420,250,,152166980716,152.166980716,286969897420690,chain_effective_reward_base_units=152166980716; full_weight_reward_base_units=152166980716; expected_reward_weight=420; expected_reward_base_units=152166980716,362302335.03817198667294554921074193918994840122059,792073,420
363.389242043,363389242043,gonka1h3s37p0l23mg6ak9h9nmayh6r9f2vm6umj3qet,0,0.000000000,1003,1003,250,,363389242043,363.389242043,286969897420690,chain_effective_reward_base_units=363389242043; full_weight_reward_base_units=363389242043; expected_reward_weight=1003; expected_reward_base_units=363389242043,362302335.03817198667294554921074193918994840122059,792073,1003
6867.078458313,6867078458313,gonka1hwvel7n3zuk6wruefuzc356l9myske9stckwnz,0,0.000000000,18954,18954,250,confirmation_weight_reduction,6867078458313,6867.078458313,286969897420690,chain_effective_reward_base_units=6867078458313; full_weight_reward_base_units=6897511854456; expected_reward_weight=18954; expected_reward_base_units=6867078458313,362302335.03817198667294554921074193918994840122059,792073,19038
6102.258229047,6102258229047,gonka1jltjehxsnum94nt8c00ts7khmpy4lafv6gryzk,0,0.000000000,16843,16843,250,,6102258229047,6102.258229047,286969897420690,chain_effective_reward_base_units=6102258229047; full_weight_reward_base_units=6102258229047; expected_reward_weight=16843; expected_reward_base_units=6102258229047,362302335.03817198667294554921074193918994840122059,792073,16843
0.000000000,0,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,763733322260,763.733322260,2108,0,250,missed_requests,763733322260,763.733322260,286969897420690,downtime punishment reduced effective reward to zero; subgroup voting_power capped the confirmation weight; chain_effective_reward_base_units=0; full_weight_reward_base_units=785109160027; expected_reward_weight=2108; expected_reward_base_units=763733322260,362302335.03817198667294554921074193918994840122059,792073,2167
895.249069879,895249069879,gonka1lr9mj6dgkv0h76c8y8w0l3esztyg9v2q8d6d8d,0,0.000000000,2471,2471,250,confirmation_weight_reduction,895249069879,895.249069879,286969897420690,chain_effective_reward_base_units=895249069879; full_weight_reward_base_units=895973674549; expected_reward_weight=2471; expected_reward_base_units=895249069879,362302335.03817198667294554921074193918994840122059,792073,2473
0.000000000,0,gonka1m27e6qup7q8jmvnrn29kahd7vlx6r4l84z4thz,37679442843,37.679442843,0,0,250,failed_confirmation_poc,37679442843,37.679442843,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=37679442843; expected_reward_weight=104; expected_reward_base_units=37679442843,362302335.03817198667294554921074193918994840122059,792073,104
0.000000000,0,gonka1mdy7nlecw4xaqdxmeh3qlqzakg9ftge9szfqgg,729676902766,729.676902766,0,0,250,failed_confirmation_poc,729676902766,729.676902766,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=729676902766; expected_reward_weight=2014; expected_reward_base_units=729676902766,362302335.03817198667294554921074193918994840122059,792073,2014
7415.966495896,7415966495896,gonka1myu058axjs62mc3e7na9krwvqpfl9z3gtcw9es,0,0.000000000,20469,20469,250,confirmation_weight_reduction,7415966495896,7415.966495896,286969897420690,chain_effective_reward_base_units=7415966495896; full_weight_reward_base_units=7585161686359; expected_reward_weight=20469; expected_reward_base_units=7415966495896,362302335.03817198667294554921074193918994840122059,792073,20936
223.540540718,223540540718,gonka1p2lhgng7tcqju7emk989s5fpdr7k2c3ek6h26m,0,0.000000000,617,617,250,confirmation_weight_reduction,223540540718,223.540540718,286969897420690,chain_effective_reward_base_units=223540540718; full_weight_reward_base_units=224627447723; expected_reward_weight=617; expected_reward_base_units=223540540718,362302335.03817198667294554921074193918994840122059,792073,620
